1;;1;1;;;0.17;0;
2;;1;2;;;0.17;0;
3;;1;3;;;0.17;55000;
4;;1;4;;;0.17;55000;
5;;1;5;;;0.17;60000;
6;;1;6;;;0.17;40000;
7;;1;7;;;0.17;40000;
8;;1;8;;;0.17;40000;
9;;1;9;;;0.17;40000;
10;;1;10;;;0.17;40000;
11;;1;11;;;0.17;42500;
12;;1;12;;;0.17;42500;
13;;1;13;;;0.17;42500;
14;;1;14;;;0.17;42500;
15;;1;15;;;0.17;42500;
16;;1;16;;;0.17;45000;
17;;1;17;;;0.17;45000;
18;;1;18;;;0.17;45000;
19;;1;19;;;0.17;45000;
20;;1;20;;;0.17;45000;
22;;1;22;;;0.17;100000;
23;;1;23;;;0.17;100000;
26;;2;1;;;0.45;44500;
27;;2;2;;;0.45;44500;
28;;2;3;;;0.45;44500;
29;;2;4;;;0.45;44500;
30;;2;5;;;0.45;44500;
31;;2;6;;;0.45;44500;
32;;2;7;;;0.45;44500;
33;;2;8;;;0.45;44500;
34;;2;9;;;0.45;44500;
35;;2;10;;;0.45;44500;
36;;2;11;;;0.45;44500;
37;;2;12;;;0.45;44500;
38;;2;13;;;0.45;44500;
39;;2;14;;;0.45;44500;
40;;2;15;;;0.45;44500;
41;;2;16;;;0.45;44500;
42;;2;17;;;0.45;44500;
43;;2;18;;;0.45;44500;
44;;2;19;;;0.45;44500;
45;;2;20;;;0.45;44500;
46;;3;1;;;0.45;44500;
47;;3;2;;;0.45;44500;
48;;3;3;;;0.45;44500;
49;;3;4;;;0.45;44500;
50;;3;5;;;0.45;44500;
51;;3;6;;;0.45;44500;
52;;3;7;;;0.45;44500;
53;;3;8;;;0.45;44500;
54;;3;9;;;0.45;44500;
55;;3;10;;;0.45;44500;
56;;3;11;;;0.45;44500;
57;;3;12;;;0.45;44500;
58;;3;13;;;0.45;44500;
59;;3;14;;;0.45;44500;
60;;3;15;;;0.45;44500;
61;;3;16;;;0.45;44500;
62;;3;17;;;0.45;44500;
63;;3;18;;;0.45;44500;
64;;3;19;;;0.45;44500;
65;;3;20;;;0.45;44500;
66;;4;1;;;;40000;
67;;4;2;;;;40000;
68;;4;3;;;;40000;
69;;4;4;;;;40000;
70;;4;5;;;;40000;
71;;4;6;;;;50000;
72;;4;7;;;;50000;
73;;4;8;;;;50000;
74;;4;9;;;;50000;
75;;4;10;;;;50000;
76;;4;11;;;;60000;
77;;4;12;;;;60000;
78;;4;13;;;;60000;
79;;4;14;;;;60000;
80;;4;15;;;;60000;
81;;4;16;;;;70000;
82;;4;17;;;;70000;
83;;4;18;;;;70000;
84;;4;19;;;;70000;
85;;4;20;;;;70000;
86;;4;21;;;;80000;
87;;4;22;;;;80000;
88;;4;23;;;;80000;
89;;4;24;;;;80000;
90;;4;25;;;;80000;
91;;5;1;;;;40000;
92;;5;2;;;;40000;
93;;5;3;;;;40000;
94;;5;4;;;;40000;
95;;5;5;;;;40000;
96;;5;6;;;;50000;
97;;5;7;;;;50000;
98;;5;8;;;;50000;
99;;5;9;;;;50000;
100;;5;10;;;;50000;
101;;5;11;;;;60000;
102;;5;12;;;;60000;
103;;5;13;;;;60000;
104;;5;14;;;;60000;
105;;5;15;;;;60000;
106;;5;16;;;;90000;
107;;5;17;;;;90000;
108;;5;18;;;;90000;
109;;5;19;;;;90000;
110;;5;20;;;;90000;
111;;6;1;;;0.175;0;
112;;6;2;;;0.175;0;
113;;6;3;;;0.175;55000;
114;;6;4;;;0.175;55000;
115;;6;5;;;0.175;60000;
116;;6;6;;;0.175;40000;
117;;6;7;;;0.175;40000;
118;;6;8;;;0.175;40000;
119;;6;9;;;0.175;40000;
120;;6;10;;;0.175;40000;
121;;6;11;;;0.175;42500;
122;;6;12;;;0.175;42500;
123;;6;13;;;0.175;42500;
124;;6;14;;;0.175;42500;
125;;6;15;;;0.175;42500;
126;;6;16;;;0.175;45000;
127;;6;17;;;0.175;45000;
128;;6;18;;;0.175;45000;
129;;6;19;;;0.175;45000;
130;;6;20;;;0.175;45000;
151;;8;1;;;;51000;
152;;8;2;;;;51000;
153;;8;3;;;;51000;
154;;8;4;;;;51000;
155;;8;5;;;;51000;
156;;8;6;;;;51000;
157;;8;7;;;;51000;
158;;8;8;;;;51000;
159;;8;9;;;;51000;
160;;8;10;;;;51000;
161;;8;11;;;;51000;
163;;8;13;;;;51000;
165;;8;15;;;;51000;
167;;8;17;;;;51000;
168;;8;18;;;;51000;
169;;8;19;;;;51000;
170;;8;20;;;;51000;
171;;9;1;;;;45000;
172;;9;2;;;;45000;
173;;9;3;;;;45000;
174;;9;4;;;;45000;
175;;9;5;;;;45000;
176;;10;1;1;" ""Bei Indexierung > 5% nach GE Formel,  wird der tatsächliche Prozensatz angewendet.""";;39000;
177;;10;2;1;" ""Bei Indexierung > 5% nach GE Formel,  wird der tatsächliche Prozensatz angewendet.""";;39000;
178;;10;3;1;" ""Bei Indexierung > 5% nach GE Formel,  wird der tatsächliche Prozensatz angewendet.""";;39000;
179;;10;4;1;" ""Bei Indexierung > 5% nach GE Formel,  wird der tatsächliche Prozensatz angewendet.""";;39000;
180;;10;5;1;" ""Bei Indexierung > 5% nach GE Formel,  wird der tatsächliche Prozensatz angewendet.""";;39000;
181;;10;6;1;" ""Bei Indexierung > 5% nach GE Formel,  wird der tatsächliche Prozensatz angewendet.""";;59000;
182;;10;7;1;" ""Bei Indexierung > 5% nach GE Formel,  wird der tatsächliche Prozensatz angewendet.""";;59000;
183;;10;8;1;" ""Bei Indexierung > 5% nach GE Formel,  wird der tatsächliche Prozensatz angewendet.""";;59000;
184;;10;9;1;" ""Bei Indexierung > 5% nach GE Formel,  wird der tatsächliche Prozensatz angewendet.""";;59000;
185;;10;10;1;" ""Bei Indexierung > 5% nach GE Formel,  wird der tatsächliche Prozensatz angewendet.""";;59000;
186;;10;11;1;" ""Bei Indexierung > 5% nach GE Formel,  wird der tatsächliche Prozensatz angewendet.""";;69000;
187;;10;12;1;" ""Bei Indexierung > 5% nach GE Formel,  wird der tatsächliche Prozensatz angewendet.""";;69000;
188;;10;13;1;" ""Bei Indexierung > 5% nach GE Formel,  wird der tatsächliche Prozensatz angewendet.""";;69000;
189;;10;14;1;" ""Bei Indexierung > 5% nach GE Formel,  wird der tatsächliche Prozensatz angewendet.""";;69000;
190;;10;15;1;" ""Bei Indexierung > 5% nach GE Formel,  wird der tatsächliche Prozensatz angewendet.""";;69000;
191;;10;16;1;" ""Bei Indexierung > 5% nach GE Formel,  wird der tatsächliche Prozensatz angewendet.""";;69000;
192;;10;17;1;" ""Bei Indexierung > 5% nach GE Formel,  wird der tatsächliche Prozensatz angewendet.""";;69000;
193;;10;18;1;" ""Bei Indexierung > 5% nach GE Formel,  wird der tatsächliche Prozensatz angewendet.""";;69000;
194;;10;19;1;" ""Bei Indexierung > 5% nach GE Formel,  wird der tatsächliche Prozensatz angewendet.""";;69000;
195;;10;20;1;" ""Bei Indexierung > 5% nach GE Formel,  wird der tatsächliche Prozensatz angewendet.""";;69000;
196;;11;1;;;0.175;0;
197;;11;2;;;0.175;0;
198;;11;3;;;0.175;55000;
199;;11;4;;;0.175;55000;
200;;11;5;;;0.175;60000;
201;;11;6;;;0.175;40000;
202;;11;7;;;0.175;40000;
203;;11;8;;;0.175;40000;
204;;11;9;;;0.175;40000;
205;;11;10;;;0.175;40000;
206;;11;11;;;0.175;42500;
207;;11;12;;;0.175;42500;
208;;11;13;;;0.175;42500;
209;;11;14;;;0.175;42500;
210;;11;15;;;0.175;42500;
212;;11;17;;;0.175;45000;
213;;11;18;;;0.175;45000;
214;;11;19;;;0.175;45000;
215;;11;20;;;0.175;45000;
221;;12;1;;Mindestprämie;0.9;43000;
222;;12;2;;Mindestprämie;0.9;43000;
223;;12;3;;Mindestprämie;0.9;43000;
224;;12;4;;Mindestprämie;0.9;43000;
225;;12;5;;Mindestprämie;0.9;43000;
226;;12;6;;Mindestprämie;0.9;55500;
227;;12;7;;Mindestprämie;0.9;55500;
228;;12;8;;Mindestprämie;0.9;55500;
229;;12;9;;Mindestprämie;0.9;55500;
230;;12;10;;Mindestprämie;0.9;55500;
231;;12;11;;Mindestprämie;0.9;70500;
232;;12;12;;Mindestprämie;0.9;70500;
233;;12;13;;Mindestprämie;0.9;70500;
234;;12;14;;Mindestprämie;0.9;70500;
235;;12;15;;Mindestprämie;0.9;70500;
236;;12;16;;Mindestprämie;0.9;72500;
237;;12;17;;Mindestprämie;0.9;72500;
238;;12;18;;Mindestprämie;0.9;72500;
239;;12;19;;Mindestprämie;0.9;72500;
240;;12;20;;Mindestprämie;0.9;72500;
241;;13;1;;;;55000;
242;;13;2;;;;55000;
243;;13;3;;;;55000;
244;;13;4;;;;55000;
245;;13;5;;;;55000;
246;;13;6;;;;55000;
247;;13;7;;;;55000;
248;;13;8;;;;55000;
249;;13;9;;;;55000;
250;;13;10;;;;55000;
251;;13;11;;;;55000;
252;;13;12;;;;55000;
253;;13;13;;;;55000;
254;;13;14;;;;55000;
255;;13;15;;;;55000;
256;;13;16;;;;55000;
257;;13;17;;;;55000;
258;;13;18;;;;55000;
259;;13;19;;;;55000;
260;;13;20;;;;55000;
261;;14;1;;Verfügbarkeit 98% ;;42000;
262;;14;2;; Verfügbarkeit 98%;;42000;
263;;14;3;; Verfügbarkeit 98%;;42000;
264;;14;4;; Verfügbarkeit 98%;;42000;
265;;14;5;; Verfügbarkeit 98%;;42000;
266;;14;6;; Verfügbarkeit 98%;;42000;
267;;14;7;; Verfügbarkeit 98%;;42000;
268;;14;8;; Verfügbarkeit 98%;;42000;
269;;14;9;; Verfügbarkeit 98%;;42000;
270;;14;10;; Verfügbarkeit 98%;;42000;
271;;14;11;; Verfügbarkeit 98%;;44000;
272;;14;12;; Verfügbarkeit 98%;;44000;
273;;14;13;; Verfügbarkeit 98%;;44000;
274;;14;14;; Verfügbarkeit 98%;;44000;
275;;14;15;; Verfügbarkeit 98%;;44000;
276;;14;16;; Verfügbarkeit 97%;;46000;
277;;14;17;; Verfügbarkeit 97%;;46000;
278;;14;18;; Verfügbarkeit 97%;;46000;
279;;14;19;; Verfügbarkeit 97%;;46000;
280;;14;20;; Verfügbarkeit 97%;;46000;
281;;14;21;; Verfügbarkeit 97%;;48000;
282;;14;22;; Verfügbarkeit 97%;;48000;
284;;14;24;; Verfügbarkeit 97%;;48000;
285;;14;25;;;;;
286;;15;1;;Verfügbarkeit 98%;;32500;
287;;15;2;;Verfügbarkeit 98%;;32500;
288;;15;3;;Verfügbarkeit 98%;;42000;
289;;15;4;;Verfügbarkeit 98%;;42000;
290;;15;5;;Verfügbarkeit 98%;;42000;
291;;15;6;;Verfügbarkeit 98%;;45000;
292;;15;7;;Verfügbarkeit 98%;;45000;
293;;15;8;;Verfügbarkeit 98%;;45000;
294;;15;9;;Verfügbarkeit 98%;;45000;
295;;15;10;;Verfügbarkeit 98%;;45000;
296;;15;11;;Verfügbarkeit 98%;;47000;
297;;15;12;;Verfügbarkeit 98%;;47000;
298;;15;13;;Verfügbarkeit 98%;;47000;
299;;15;14;;Verfügbarkeit 98%;;47000;
300;;15;15;;Verfügbarkeit 98%;;47000;
301;;15;16;;Verfügbarkeit 97%;;48500;
302;;15;17;;Verfügbarkeit 97%;;48500;
303;;15;18;;Verfügbarkeit 97%;;48500;
304;;15;19;;Verfügbarkeit 97%;;48500;
305;;15;20;;Verfügbarkeit 97%;;48500;
306;;16;1;;Verfügbarkeit 98%;;33500;
307;;16;2;;Verfügbarkeit 98%;;33500;
308;;16;3;;Verfügbarkeit 98%;;43500;
309;;16;4;;Verfügbarkeit 98%;;43500;
310;;16;5;;Verfügbarkeit 98%;;43500;
311;;16;6;;Verfügbarkeit 98%;;46500;
312;;16;7;;Verfügbarkeit 98%;;46500;
313;;16;8;;Verfügbarkeit 98%;;46500;
314;;16;9;;Verfügbarkeit 98%;;46500;
315;;16;10;;Verfügbarkeit 98%;;46500;
316;;16;11;;Verfügbarkeit 98%;;48500;
317;;16;12;;Verfügbarkeit 98%;;48500;
318;;16;13;;Verfügbarkeit 98%;;48500;
319;;16;14;;Verfügbarkeit 98%;;48500;
320;;16;15;;Verfügbarkeit 98%;;48500;
321;;16;16;;Verfügbarkeit 97%;;50000;
322;;16;17;;Verfügbarkeit 97%;;50000;
323;;16;18;;Verfügbarkeit 97%;;50000;
324;;16;19;;Verfügbarkeit 97%;;50000;
325;;16;20;;Verfügbarkeit 97%;;50000;
326;;17;1;;Mindestpreis;0.6;38000;
327;;17;2;;Mindestpreis;0.6;38000;
328;;17;3;; Mindestpreis;0.6;45000;
329;;17;4;; Mindestpreis;0.6;45000;
330;;17;5;; Mindestpreis;0.6;45000;
331;;17;6;; Mindestpreis;0.6;52000;
332;;17;7;; Mindestpreis;0.6;52000;
333;;17;8;; Mindestpreis;0.6;52000;
334;;17;9;; Mindestpreis;0.6;52000;
335;;17;10;; Mindestpreis;0.6;52000;
336;;17;11;; Mindestpreis;0.6;58000;
337;;17;12;; Mindestpreis;0.6;58000;
338;;17;13;; Mindestpreis;0.6;58000;
339;;17;14;; Mindestpreis;0.6;58000;
340;;17;15;; Mindestpreis;0.6;58000;
341;;17;16;; Mindestpreis;0.6;64000;
342;;17;17;; Mindestpreis;0.6;64000;
343;;17;18;; Mindestpreis;0.6;64000;
344;;17;19;; Mindestpreis;0.6;64000;
345;;17;20;; Mindestpreis;0.6;64000;
366;;19;1;;Verfügbarkeit 98%;;42500;
367;;19;2;;Verfügbarkeit 98%;;42500;
368;;19;3;;Verfügbarkeit 98%;;42500;
369;;19;4;;Verfügbarkeit 98%;;42500;
370;;19;5;;Verfügbarkeit 98%;;42500;
371;;19;6;;Verfügbarkeit 98%;;42500;
372;;19;7;;Verfügbarkeit 98%;;42500;
373;;19;8;;Verfügbarkeit 98%;;42500;
374;;19;9;;Verfügbarkeit 98%;;42500;
375;;19;10;;Verfügbarkeit 98%;;42500;
376;;19;11;;Verfügbarkeit 98%;;44500;
377;;19;12;;Verfügbarkeit 98%;;44500;
378;;19;13;;Verfügbarkeit 98%;;44500;
379;;19;14;;Verfügbarkeit 98%;;44500;
380;;19;15;;Verfügbarkeit 98%;;44500;
381;;19;16;;Verfügbarkeit 97%;;46500;
382;;19;17;;Verfügbarkeit 97%;;46500;
383;;19;18;;Verfügbarkeit 97%;;46500;
384;;19;19;;Verfügbarkeit 97%;;46500;
385;;19;20;;Verfügbarkeit 97%;;46500;
386;;19;21;;Verfügbarkeit 97%;;48500;
387;;19;22;;Verfügbarkeit 97%;;48500;
389;;19;24;;Verfügbarkeit 97%;;48500;
391;;20;1;;variable Kosten ab Grenzwert;0.6;38000;
392;;20;2;;variable Kosten ab Grenzwert;0.6;38000;
393;;20;3;;variable Kosten ab Grenzwert;0.6;45000;
394;;20;4;;variable Kosten ab Grenzwert;0.6;45000;
395;;20;5;;variable Kosten ab Grenzwert;0.6;45000;
396;;20;6;;variable Kosten ab Grenzwert;0.6;52000;
397;;20;7;;variable Kosten ab Grenzwert;0.6;52000;
398;;20;8;;variable Kosten ab Grenzwert;0.6;52000;
399;;20;9;;variable Kosten ab Grenzwert;0.6;52000;
400;;20;10;;variable Kosten ab Grenzwert;0.6;52000;
401;;20;11;;variable Kosten ab Grenzwert;0.6;58000;
402;;20;12;;variable Kosten ab Grenzwert;0.6;58000;
403;;20;13;;variable Kosten ab Grenzwert;0.6;58000;
404;;20;14;;variable Kosten ab Grenzwert;0.6;58000;
405;;20;15;;variable Kosten ab Grenzwert;0.6;58000;
406;;20;16;;variable Kosten ab Grenzwert;0.6;64000;
407;;20;17;;variable Kosten ab Grenzwert;0.6;64000;
408;;20;18;;variable Kosten ab Grenzwert;0.6;64000;
409;;20;19;;variable Kosten ab Grenzwert;0.6;64000;
410;;20;20;;variable Kosten ab Grenzwert;0.6;64000;
411;;21;1;;;0.52;30600;
412;;21;2;;;0.52;30600;
413;;21;3;;;0.52;30600;
414;;21;4;;;0.52;30600;
415;;21;5;;;0.52;30600;
416;;21;6;;;0.62;36500;
417;;21;7;;;0.62;36500;
418;;21;8;;;0.62;36500;
419;;21;9;;;0.62;36500;
420;;21;10;;;0.62;36500;
421;;21;11;;;0.72;42400;
422;;21;12;;;0.72;42400;
423;;21;13;;;0.72;42400;
424;;21;14;;;0.72;42400;
425;;21;15;;;0.72;42400;
426;;21;16;;;0.77;45300;
427;;21;17;;;0.77;45300;
428;;21;18;;;0.77;45300;
429;;21;19;;;0.77;45300;
430;;21;20;;;0.77;45300;
431;;22;1;;;0.31;37200;
432;;22;2;;;0.31;37200;
433;;22;3;;;0.31;37200;
434;;22;4;;;0.31;37200;
435;;22;5;;;0.31;37200;
436;;22;6;;;0.41;49300;
437;;22;7;;;0.41;49300;
438;;22;8;;;0.41;49300;
439;;22;9;;;0.41;49300;
440;;22;10;;;0.41;49300;
441;;22;11;;;0.51;61300;
442;;22;12;;;0.51;61300;
443;;22;13;;;0.51;61300;
444;;22;14;;;0.51;61300;
445;;22;15;;;0.51;61300;
446;;22;16;;;0.56;67300;
447;;22;17;;;0.56;67300;
448;;22;18;;;0.56;67300;
449;;22;19;;;0.56;67300;
450;;22;20;;;0.56;67300;
451;;23;1;;;0.29;38300;
452;;23;2;;;0.29;38300;
453;;23;3;;;0.29;38300;
454;;23;4;;;0.29;38300;
455;;23;5;;;0.29;38300;
456;;23;6;;;0.39;51500;
457;;23;7;;;0.39;51500;
458;;23;8;;;0.39;51500;
459;;23;9;;;0.39;51500;
460;;23;10;;;0.39;51500;
461;;23;11;;;0.49;64700;
462;;23;12;;;0.49;64700;
463;;23;13;;;0.49;64700;
464;;23;14;;;0.49;64700;
465;;23;15;;;0.49;64700;
466;;23;16;;;0.54;71300;
467;;23;17;;;0.54;71300;
468;;23;18;;;0.54;71300;
469;;23;19;;;0.54;71300;
470;;23;20;;;0.54;71300;
471;;24;1;;;0.44;36200;
472;;24;2;;;0.44;36200;
473;;24;3;;;0.44;36200;
474;;24;4;;;0.44;36200;
475;;24;5;;;0.44;36200;
476;;24;6;;;0.54;44400;
477;;24;7;;;0.54;44400;
478;;24;8;;;0.54;44400;
479;;24;9;;;0.54;44400;
480;;24;10;;;0.54;44400;
481;;24;11;;;0.64;52600;
482;;24;12;;;0.64;52600;
483;;24;13;;;0.64;52600;
484;;24;14;;;0.64;52600;
485;;24;15;;;0.64;52600;
486;;24;16;;;0.69;56700;
487;;24;17;;;0.69;56700;
488;;24;18;;;0.69;56700;
489;;24;19;;;0.69;56700;
490;;24;20;;;0.69;56700;
491;;25;1;;;0.4;36800;
492;;25;2;;;0.4;36800;
493;;25;3;;;0.4;36800;
494;;25;4;;;0.4;36800;
495;;25;5;;;0.4;36800;
496;;25;6;;;0.5;46100;
497;;25;7;;;0.5;46100;
498;;25;8;;;0.5;46100;
499;;25;9;;;0.5;46100;
500;;25;10;;;0.5;46100;
501;;25;11;;;0.6;55500;
502;;25;12;;;0.6;55500;
503;;25;13;;;0.6;55500;
504;;25;14;;;0.6;55500;
505;;25;15;;;0.6;55500;
506;;25;16;;;0.65;60100;
507;;25;17;;;0.65;60100;
508;;25;18;;;0.65;60100;
509;;25;19;;;0.65;60100;
510;;25;20;;;0.65;60100;
511;;26;1;;;0.53;37900;
512;;26;2;;;0.53;37900;
513;;26;3;;;0.53;37900;
514;;26;4;;;0.53;37900;
515;;26;5;;;0.53;37900;
516;;26;6;;;0.63;45100;
517;;26;7;;;0.63;45100;
518;;26;8;;;0.63;45100;
519;;26;9;;;0.63;45100;
520;;26;10;;;0.63;45100;
521;;26;11;;;0.73;52200;
522;;26;12;;;0.73;52200;
523;;26;13;;;0.73;52200;
524;;26;14;;;0.73;52200;
525;;26;15;;;0.73;52200;
526;;26;16;;;0.78;55800;
527;;26;17;;;0.78;55800;
528;;26;18;;;0.78;55800;
529;;26;19;;;0.78;55800;
530;;26;20;;;0.78;55800;
531;;27;1;;;0.46;38900;
532;;27;2;;;0.46;38900;
533;;27;3;;;0.46;38900;
534;;27;4;;;0.46;38900;
535;;27;5;;;0.46;38900;
536;;27;6;;;0.56;47400;
537;;27;7;;;0.56;47400;
538;;27;8;;;0.56;47400;
539;;27;9;;;0.56;47400;
540;;27;10;;;0.56;47400;
541;;27;11;;;0.66;55900;
542;;27;12;;;0.66;55900;
543;;27;13;;;0.66;55900;
544;;27;14;;;0.66;55900;
545;;27;15;;;0.66;55900;
546;;27;16;;;0.71;60100;
547;;27;17;;;0.71;60100;
548;;27;18;;;0.71;60100;
549;;27;19;;;0.71;60100;
550;;27;20;;;0.71;60100;
551;;28;1;;;0.35;37500;
552;;28;2;;;0.35;37500;
553;;28;3;;;0.35;37500;
554;;28;4;;;0.35;37500;
555;;28;5;;;0.35;37500;
556;;28;6;;;0.45;48400;
557;;28;7;;;0.45;48400;
558;;28;8;;;0.45;48400;
559;;28;9;;;0.45;48400;
560;;28;10;;;0.45;48400;
561;;28;11;;;0.55;59300;
562;;28;12;;;0.55;59300;
563;;28;13;;;0.55;59300;
564;;28;14;;;0.55;59300;
565;;28;15;;;0.55;59300;
566;;28;16;;;0.6;64700;
567;;28;17;;;0.6;64700;
568;;28;18;;;0.6;64700;
569;;28;19;;;0.6;64700;
570;;28;20;;;0.6;64700;
571;;29;1;;;0.65;35300;
572;;29;2;;;0.65;35300;
573;;29;3;;;0.65;35300;
574;;29;4;;;0.65;35300;
575;;29;5;;;0.65;35300;
576;;29;6;;;0.75;40700;
577;;29;7;;;0.75;40700;
578;;29;8;;;0.75;40700;
579;;29;9;;;0.75;40700;
580;;29;10;;;0.75;40700;
581;;29;11;;;0.85;46100;
582;;29;12;;;0.85;46100;
583;;29;13;;;0.85;46100;
584;;29;14;;;0.85;46100;
585;;29;15;;;0.85;46100;
586;;29;16;;;0.9;48800;
587;;29;17;;;0.9;48800;
588;;29;18;;;0.9;48800;
589;;29;19;;;0.9;48800;
590;;29;20;;;0.9;48800;
591;;30;1;;;0.59;35900;
592;;30;2;;;0.59;35900;
593;;30;3;;;0.59;35900;
594;;30;4;;;0.59;35900;
595;;30;5;;;0.59;35900;
596;;30;6;;;0.69;42000;
597;;30;7;;;0.69;42000;
598;;30;8;;;0.69;42000;
599;;30;9;;;0.69;42000;
600;;30;10;;;0.69;42000;
601;;30;11;;;0.79;48100;
602;;30;12;;;0.79;48100;
603;;30;13;;;0.79;48100;
604;;30;14;;;0.79;48100;
605;;30;15;;;0.79;48100;
606;;30;16;;;0.84;51200;
607;;30;17;;;0.84;51200;
608;;30;18;;;0.84;51200;
609;;30;19;;;0.84;51200;
610;;30;20;;;0.84;51200;
611;;31;1;;;0.55;37200;
612;;31;2;;;0.55;37200;
613;;31;3;;;0.55;37200;
614;;31;4;;;0.55;37200;
615;;31;5;;;0.55;37200;
616;;31;6;;;0.65;43900;
617;;31;7;;;0.65;43900;
618;;31;8;;;0.65;43900;
619;;31;9;;;0.65;43900;
620;;31;10;;;0.65;43900;
621;;31;11;;;0.75;50700;
622;;31;12;;;0.75;50700;
623;;31;13;;;0.75;50700;
624;;31;14;;;0.75;50700;
625;;31;15;;;0.75;50700;
626;;31;16;;;0.8;54000;
627;;31;17;;;0.8;54000;
628;;31;18;;;0.8;54000;
629;;31;19;;;0.8;54000;
630;;31;20;;;0.8;54000;
631;;32;1;;;0.37;37300;
632;;32;2;;;0.37;37300;
633;;32;3;;;0.37;37300;
634;;32;4;;;0.37;37300;
635;;32;5;;;0.37;37300;
636;;32;6;;;0.47;47500;
637;;32;7;;;0.47;47500;
638;;32;8;;;0.47;47500;
639;;32;9;;;0.47;47500;
640;;32;10;;;0.47;47500;
641;;32;11;;;0.57;57700;
642;;32;12;;;0.57;57700;
643;;32;13;;;0.57;57700;
644;;32;14;;;0.57;57700;
645;;32;15;;;0.57;57700;
646;;32;16;;;0.62;62800;
647;;32;17;;;0.62;62800;
648;;32;18;;;0.62;62800;
649;;32;19;;;0.62;62800;
650;;32;20;;;0.62;62800;
651;;33;1;;;0.3;37500;
652;;33;2;;;0.3;37500;
653;;33;3;;;0.3;37500;
654;;33;4;;;0.3;37500;
655;;33;5;;;0.3;37500;
656;;33;6;;;0.4;50000;
657;;33;7;;;0.4;50000;
658;;33;8;;;0.4;50000;
659;;33;9;;;0.4;50000;
660;;33;10;;;0.4;50000;
661;;33;11;;;0.5;62500;
662;;33;12;;;0.5;62500;
663;;33;13;;;0.5;62500;
664;;33;14;;;0.5;62500;
665;;33;15;;;0.5;62500;
666;;33;16;;;0.55;68700;
667;;33;17;;;0.55;68700;
668;;33;18;;;0.55;68700;
669;;33;19;;;0.55;68700;
670;;33;20;;;0.55;68700;
671;;34;1;;;0.65;28800;
672;;34;2;;;0.65;28800;
673;;34;3;;;0.65;28800;
674;;34;4;;;0.65;28800;
675;;34;5;;;0.65;28800;
676;;34;6;;;0.75;33200;
677;;34;7;;;0.75;33200;
678;;34;8;;;0.75;33200;
679;;34;9;;;0.75;33200;
680;;34;10;;;0.75;33200;
681;;34;11;;;0.85;37700;
682;;34;12;;;0.85;37700;
683;;34;13;;;0.85;37700;
684;;34;14;;;0.85;37700;
685;;34;15;;;0.85;37700;
686;;34;16;;;0.9;39900;
687;;34;17;;;0.9;39900;
688;;34;18;;;0.9;39900;
689;;34;19;;;0.9;39900;
690;;34;20;;;0.9;39900;
691;;35;1;;;0.6;29400;
692;;35;2;;;0.6;29400;
693;;35;3;;;0.6;29400;
694;;35;4;;;0.6;29400;
695;;35;5;;;0.6;29400;
696;;35;6;;;0.7;34300;
697;;35;7;;;0.7;34300;
698;;35;8;;;0.7;34300;
699;;35;9;;;0.7;34300;
700;;35;10;;;0.7;34300;
701;;35;11;;;0.8;39200;
702;;35;12;;;0.8;39200;
703;;35;13;;;0.8;39200;
704;;35;14;;;0.8;39200;
705;;35;15;;;0.8;39200;
706;;35;16;;;0.85;41600;
707;;35;17;;;0.85;41600;
708;;35;18;;;0.85;41600;
709;;35;19;;;0.85;41600;
710;;35;20;;;0.85;41600;
711;;36;1;;;0.54;30200;
712;;36;2;;;0.54;30200;
713;;36;3;;;0.54;30200;
714;;36;4;;;0.54;30200;
715;;36;5;;;0.54;30200;
716;;36;6;;;0.64;35800;
717;;36;7;;;0.64;35800;
718;;36;8;;;0.64;35800;
719;;36;9;;;0.64;35800;
720;;36;10;;;0.64;35800;
721;;36;11;;;0.74;41400;
722;;36;12;;;0.74;41400;
723;;36;13;;;0.74;41400;
724;;36;14;;;0.74;41400;
725;;36;15;;;0.74;41400;
726;;36;16;;;0.79;44200;
727;;36;17;;;0.79;44200;
728;;36;18;;;0.79;44200;
729;;36;19;;;0.79;44200;
730;;36;20;;;0.79;44200;
731;;37;1;;;0.44;39800;
732;;37;2;;;0.44;39800;
733;;37;3;;;0.44;39800;
734;;37;4;;;0.44;39800;
735;;37;5;;;0.44;39800;
736;;37;6;;;0.54;48900;
737;;37;7;;;0.54;48900;
738;;37;8;;;0.54;48900;
739;;37;9;;;0.54;48900;
740;;37;10;;;0.54;48900;
741;;37;11;;;0.64;58100;
742;;37;12;;;0.64;58100;
743;;37;13;;;0.64;58100;
744;;37;14;;;0.64;58100;
745;;37;15;;;0.64;58100;
746;;37;16;;;0.69;62700;
747;;37;17;;;0.69;62700;
748;;37;18;;;0.69;62700;
749;;37;19;;;0.69;62700;
750;;37;20;;;0.69;62700;
751;;38;1;;;0.33;37400;
752;;38;2;;;0.33;37400;
753;;38;3;;;0.33;37400;
754;;38;4;;;0.33;37400;
755;;38;5;;;0.33;37400;
756;;38;6;;;0.43;48800;
757;;38;7;;;0.43;48800;
758;;38;8;;;0.43;48800;
759;;38;9;;;0.43;48800;
760;;38;10;;;0.43;48800;
761;;38;11;;;0.53;60100;
762;;38;12;;;0.53;60100;
763;;38;13;;;0.53;60100;
764;;38;14;;;0.53;60100;
765;;38;15;;;0.53;60100;
